,DATA,TITULO,KW,RESUMO,URL,TARGET
10,2019-02-08 14:50:00-02:00,Homem é atingido por disparo de arma de fogo em Apucarana,"['fogo', 'providênciamais', 'apucarana', 'registrada', 'rapaz', 'procura', 'homem', 'disparo', 'tentativa', 'sextafeira', 'sequência', 'tiro', 'atingido', 'polícia', 'arma']","Um homem de 25 anos foi atingido por um disparo de arma de fogo no início da tarde desta sexta-feira (08) em Apucarana.
A tentativa de homicídio foi registrada no Distrito do Pirapó.
A Polícia Militar (PM) procura pelo autor do tiro, que fugiu.
O rapaz foi atingido nas nádegas e encaminhado ao Hospital da Providência.
Mais informações na sequência.","https://tnonline.uol.com.br/noticias/apucarana/45,474577,08,02,homem-e-atingido-por-disparo-de-arma-de-fogo-em-apucarana
",1
11,2019-02-11 21:00:03-03:00,Disparo acidental fere homem em Morro da Fumaça - DN Sul,"['fere', 'dn', 'publicidade', 'tauros', 'pt', 'sul', 'fumaça', 'jvs', 'perna', 'homem', 'disparo', 'acabou', 'mmbm', 'querer', 'manusear', 'pistola', 'morro', 'acidental']","Ao manusear uma pistola tauros PT 838, M.M.B.M., de 34 anos, acabou atirando sem querer na perna de J.V.S, de 19 anos- PUBLICIDADE -Na tarde desta segunda-feira, 11, por volta às 17h10min, no centro do município de Morro da Fumaça, uma brincadeira acabou terminando mal.
Ao manusear uma pistola tauros PT 838, M.M.B.M., de 34 anos, acabou atirando sem querer na perna de J.V.S, de 19 anos.
O fato ocorreu numa oficina mecânica na cidade.
O dono da arma prestou o socorro e levou a vítima para atendimento médico.
Qualquer processo judicial é de inteira responsabilidade do comentador.","https://dnsul.com/2019/destaque/disparo-acidental-fere-homem-em-morro-da-fumaca/
",1
12,2019-01-21 00:00:00,Polícia Militar prende homem por disparo de arma de fogo e por ameaça na zona rural de Filadélfia,"['disparos', 'fogo', 'qualificadoras', '20', 'espingarda', 'rural', 'homem', 'disparo', 'filadélfia', '33', 'militar', 'responderá', 'polícia', 'zona', 'arma', 'prende', 'referentes']","“Ele se envolveu em um desentendimento relacionado a uma conta de frete que houve mal-entendido quanto ao pagamento e, portanto, tomou posse de uma espingarda, efetuou disparos de arma de fogo, inclusive alvejando um cachorro do homem com quem se envolveu no conflito.
Nas diligências, foi preso pela Polícia Militar por disparos de arma de fogo e responderá também pelas qualificadoras referentes às ameaças”.
Foto: DivulgaçãoO homem de 20 anos cobrou R$ 10,00 pela corrida, mas o homem de 33 anos declarou que o proprietário da moto, tio do homem de 20 anos, teria dito que não cobraria nada pela corrida e, por tanto, recusou-se a pagar.
Ocasião em que o homem de 20 anos retirou-se do local e retornou de posse de uma espingarda calibre 32, efetuou disparos, inclusive alvejou o cachorro do homem de 33 anos com um disparo e se retirou do local em seguida.
A Polícia Militar deu voz de prisão ao infrator da lei o qual foi conduzido juntamente com a arma de fogo e o cartucho deflagrado para a DP de Plantão onde foi devidamente autuado pelos disparos de arma de fogo e responderá também pelas qualificadoras referentes às ameaças.","http://surgiu.com.br/2019/01/21/policia-militar-prende-homem-por-disparo-de-arma-de-fogo-e-por-ameaca-na-zona-rural-de-filadelfia/
",1
13,2019-02-05 10:33:00-03:00,Homem morre no dia do aniversário após disparo acidental de espingarda na Bahia,"['voltava', 'encaminhado', 'morre', 'aniversário', 'cidade', 'espingarda', 'técnica', 'homem', 'bahia', 'disparo', 'vítima', 'valdinei', 'chão', 'polícia', 'civil', 'acidental']","Um homem morreu na noite de domingo (03) após uma espingarda cair no chão e disparar contra a cabeça dele, na cidade de Riachão do Jacuípe, interior da Bahia.
A vítima voltava de uma comemoração de seus 31 anos, completados no mesmo dia.
Segundo a Polícia Civil, Valdinei Araújo Alves estava acompanhado da esposa na hora do acidente, que ocorreu dentro de casa, no povoado de Campo Alegre.
O corpo do homem foi encaminhado para o Departamento de Polícia Técnica de Serrinha, cidade na mesma região.
A Polícia Civil está investigando o caso.","https://www.tnh1.com.br/noticia/nid/homem-morre-no-dia-do-aniversario-apos-disparo-acidental-de-espingarda-na-bahia/
",1
14,2019-02-08 00:00:00,"Dupla invade escola, rouba arma de vigilante e ainda efetua disparo quando crianças saíam","['dupla', 'saíam', 'revólver', 'rouba', 'velho', 'porto', 'seguida', 'suspeitos', 'disparo', 'vigilante', 'invade', 'efetua', 'militar', 'arma', 'crianças', 'polícia', 'escola']","A dupla contou com a ajuda de dois comparsas.
De acordo com informações da Polícia Militar, dois elementos chegaram e abordaram o vigilante, perguntando quem era o diretor da escola.
Logo em seguida um deles sacou de revólver, anunciando o assalto e se apossando do revólver calibre 38 municiado.
A Polícia Militar foi acionada e os criminosos foram seguidos por uma testemunha.
Os PMs fizeram o cerco, conseguiram prender a dupla e recuperar a arma roubada.","https://www.tudorondonia.com/noticias/dupla-invade-escola-rouba-arma-de-vigilante-e-ainda-efetua-disparo-quando-criancas-saiam,26935.shtml
",1
15,2019-02-04 14:59:10+00:00,O Sétimo Guardião: Moradores se assustam com som de disparo de arma em Serro Azul,"['afrodite', 'azul', 'dirá', 'som', 'pra', 'guardião', 'disparo', 'serro', 'assustam', 'tiros', 'ruim', 'novela', 'tiro', 'moradores', 'nicolau', 'arma', 'questionará']","Valentina (Lilia Cabral) dará vários tiros para matar León e o barulho dos disparos assustará os moradores de Serro Azul em O Sétimo Guardião.
“Mas isso é tiro!”, dirá Peçanha (Felipe Hintze), que se levantará se sairá correndo para falar com Nicolau (Marcelo Serrado).
Vai ver, já começamos a virar cidade grande pelo lado ruim!”, dirá Bebeto (Eduardo Speroni).
“Insegurança é péssimo pros negócios… E também é ruim pra deixar as filhas soltas… “, falará o homem.
“Não acredito que vai fazer disso um motivo pra proibir a Diana de ir no karatê, Nicolau!”, dirá Afrodite.","https://resumodasnovelas.online/o-setimo-guardiao-moradores-se-assustam-com-som-de-disparo-de-arma-em-serro-azul/
",1
16,2019-01-22 14:41:36,Jovem é morta a tiro pelo namorado; Perícia investiga se disparo foi acidental,"['segurança', 'suspeito', 'investiga', 'tamires', 'dhpp', 'social', 'trabalha', 'sspds', 'disparo', 'sábado', 'vítima', 'tiro', 'acidental', 'namorado', 'perícia', 'jovem', 'morta']","Uma mulher identificada como Tamires Felix de Aquino, de 22 anos, foi assassinada, no último sábado (19), no bairro Dias Macêdo, em Fortaleza.
De acordo com a Secretaria de Segurança Pública e Defesa Social (SSPDS), o namorado dela é suspeito de matar a jovem enquanto 'brincava' com um révolver.
A SSPDS informou que a vítima estava na cozinha de casa, na companhia do namorado, identificado como Hudson Assunção Lima, quando foi atingida por uma bala.
Equipes do Departamento de Homicídios e Proteção à Pessoa (DHPP) e da Perícia Forense do Estado do Ceará (Pefoce) realizaram os primeiros levantamentos sobre o homicídio.
O DHPP trabalha para capturar o suspeito.","http://diariodonordeste.verdesmares.com.br/editorias/seguranca/online/jovem-e-morta-a-tiro-pelo-namorado-pericia-investiga-se-disparo-foi-acidental-1.2052232
",1
17,2019-02-15 00:00:00,"'Mãe, levei um tiro, olha aqui', lembra mãe de menina de 11 anos morta por bala perdida no Rio","['olha', 'perdida', 'levei', 'jenifer', 'menina', 'katia', 'salgado', 'filha', 'bala', 'lembra', 'gente', 'criança', 'silene', 'tiro', 'rio', 'polícia', 'mãe', 'morta']","Ela olhou para mim e disse: 'mãe, levei um tiro, olha aqui', e vi o buraco no peito"", lamentou Katia, após chegar no IML.
Katia Silene conta que viu filha cair após ser atingida por disparo — Foto: Cristina Boeckel / G1 RioA mãe da criança afirma que tem certeza de que a filha foi morta por policiais.
A menina estava na porta do bar da mãe, na Rua Bergamo, quando foi atingida pelo disparo.
A Polícia Militar, no entanto, afirma que a criança já estava morta quando equipes chegaram ao local e a socorreram.
Segundo uma testemunha, a mãe de Jenifer e outras pessoas conversando e, de repente, começaram os tiros.","https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/02/15/mae-de-menina-morta-por-bala-perdida-na-zona-norte-do-rio-chega-ao-iml-amparada-por-familiares.ghtml
",1
18,,Rapaz de 19 anos é alvejado por disparo de arma de fogo e conta versão cheia de contradições a polícia,"['ninguém', 'possui', 'contradições', 'rapaz', 'patos', 'cheia', 'disparo', 'vítima', 'porém', 'militares', 'polícia', 'alvejado', 'relatou', 'irmã', 'fogo', 'versão', 'arma', 'residência', 'minas', 'conta']","O médico de plantão relatou a guarnição que provavelmente o ferimento foi causado por arma de fogo, porém não soube precisar o calibre.
Que embora o quadro da vítima fosse estável, deveria ser conduzido ao hospital em Patos de Minas para realização de cirurgia para retirada do projétil.
A irmã da vítima relatou aos militares que, minutos antes de ele ser atingido, disse que pressentia que algo de ruim lhe aconteceria, porém não entrou em maiores detalhes.
Questionado sobre as contradições, ele demonstrou bastante nervosismo, apenas dizendo que não queria mais falar sobre o fato.
Diante do exposto, a vítima foi escoltada até a cidade de Patos de Minas.","https://www.patrocinioonline.com.br/noticia/rapaz-de-19-anos-e-alvejado-por-disparo-de-arma-de-fogo-e-conta-versao-cheia-de-contradicoes-a-policia-28371.html
",1
19,,Ferido após disparo de arma em Marco de Canaveses,"['santa', 'ferido', 'marco', 'canaveses', 'penafiel', 'padre', 'circunstância', 'ocorreu', 'disparo', 'vítima', 'hospital', 'silva', 'arma', 'transportado']","Circunstância em que ocorreu o disparo ainda estão a ser investigadas.
Por Ana Silva Monteiro | 03.02.19Uma homem, de 48 anos, ficou ferido numa mão alegadamente após o disparo de uma arma, este domingo, em Marco de Canaveses.
As circunstância em que ocorreu o disparo ainda estão a ser investigadas, mas ao que tudo indica terá acontecido durante a demonstração de uma arma.
A vítima foi pelo seus próprios meios até ao Hospital Santa Isabel e depois transportado pelos bombeiros ao Hospital Padre Américo, em Penafiel.","https://www.cmjornal.pt/portugal/detalhe/ferido-apos-disparo-de-arma-em-marco-de-canaveses
",1
20,,"PM atende ocorrência de ameaça, disparo e porte ilegal de arma de fogo em Campos Novos","['atende', 'porte', 'ameaça', 'polícia', 'ilegal', 'ocorrência', 'fogo', 'campos', 'revólver', 'marca', 'suspeitos', 'disparo', 'pm', 'localidade', 'posse', 'arma']","Às 05h00min da manhã de segunda-feira, a Polícia Militar, atendeu uma ocorrência de ameaça, disparo e porte ilegal de arma de fogo, no Assentamento Vitória, localidade de São Simão, interior do município de Campos Novos.
No local, os policiais militares constataram que um morador chegou de madrugada, na sua casa no sítio e avistou dois homens armados.
Imediatamente as guarnições efetuaram uma incursão na localidade e localizaram os suspeitos chegando em casa, os quais ainda tentaram resistir, mas foram contidos.
Com a dupla foram encontrados, um revólver calibre 32, marca Shimidt Osthein e um facão marca Tramontina.
Diante dos fatos, os dois suspeitos, de 25 e 34 anos de de idade, foram presos e conduzidos à Delegacia de Polícia Civil, onde irão começar a responder pelos crimes de ameaça, disparo de arma de fogo e porte ilegal de arma de fogo.","http://www.michelteixeira.com.br/pm-atende-ocorrencia-de-ameaca-disparo-e-porte-ilegal-de-arma-de-fogo-em-campos-novos/
",1
21,2019-01-24 18:05:06-03:00,Taxista foi assassinado com apenas um disparo; PC não descarta latrocínio,"['pc', 'edísio', 'segurança', 'descarta', 'trabalhava', 'assassinado', 'tenta', 'táxi', 'santos', 'latrocínio', 'disparo', 'polícia', 'carro', 'taxista', 'descobrir']","A Polícia também tenta descobrir informações sobre a identidade do rapaz que aparece nas imagens, estacionando o carro de Edísio ( Astra sedan de cor branca e placa MNG-3648/AL), na noite de terça-feira, 22, na Rua Rodrigues Alves, no bairro do Prado.
De acordo com a Polícia Civil, a vítima foi assassinada com apenas um tiro na dorsal esquerda (parte esquerda da barriga).
A Polícia acredita que o taxista pode ter sido morto no local onde o corpo foi encontrado, já que no veículo não havia vestígios de sangue.
Em entrevista à imprensa nesta quinta-feira, 24, o coordenador da Deic (Divisão Especial de Investigação e Capturas), delegado Fábio Costa, disse acreditar que o crime tem características de latrocínio.
No entanto, somente com o decurso da investigação será possível determinar a motivação do crime.","http://www.alagoas24horas.com.br/1204951/taxista-foi-assassinado-com-apenas-um-disparo-pc-nao-descarta-latrocinio/
",1
22,2019-01-30 00:00:00,Criança é atingida por disparo de arma de fogo em Itatim,"['itatim', 'ferimento', 'fogo', 'policiais', 'equipe', 'rua', 'disparo', 'atingida', 'vítima', 'informar', 'criança', 'hospital', 'arma']","Nesta terça-feira (29), por volta das 18:00 h, na rua Luís Vieira Gomes, n° 344, Centro, o menor I. M. S., de 10 anos, foi vítima de disparo de arma de fogo, no entanto, não se sabe ao certo como, nem por quem.
Segundo informações colhidas pela nossa equipe de reportagem, a vítima foi socorrida por familiares para o hospital local, após chegar em casa ferida, mas sem saber informar o que aconteceu.
A vítima estava consciente e não soube informar o que teria acontecido, apenas afirmou que estava brincando na rua, quando ouviu um barulho e foi atingida.
Testemunhas foram arroladas, os policiais colheram os dados da ocorrência e esta foi encaminhada para a delegacia, onde a Polícia Civil vai apurar os fatos.
A vítima foi transferida para o hospital de HRSAJ, onde foi submetida a uma tomografia craniana, que constatou a presença de fragmentos de chumbo, o que caracterizou o ferimento como proveniente de disparo de arma de fogo, tipo espingarda.","http://midiabahia.com.br/cidades/2019/01/30/crianca-e-atingida-por-disparo-de-arma-de-fogo-em-itatim/
",1
23,,Aeronáutica tenta identificar se helicóptero da PM foi atingido por disparo,"['helicóptero', 'aeronáutica', 'tenta', 'disparo', 'pm', 'tvaeronáutica', 'tentam', 'sido', 'atingido', 'visualizações', 'identificar', 'semana']","BandNews TVAeronáutica tenta identificar se helicóptero da PM foi atingido por disparoPeritos da Aeronáutica tentam identificar se o helicóptero que caiu na Baía de Guanabara na semana passada foi atingido por disparos.
Fotos das investigações mostram marcas na fuselagem que podem ter sido feitas por armas de fogo.
24/01/2019 - 44 visualizações","https://videos.band.uol.com.br/16601575/aeronautica-tenta-identificar-se-helicoptero-da-pm-foi-atingido-por-disparo.html
",1
24,,Criança é baleada em CG e polícia investiga se disparo foi acidental,"['baleada', 'juristas', 'investiga', 'menino', 'campina', 'trauma', 'cg', 'disparo', 'atingida', 'whatsapp', 'criança', 'polícia', 'mãe', 'passava', 'sábadoredaçãoleia', 'acidental']","Um menino de apenas 11 anos foi baleado em Campina Grande, ontem (2).
A mãe registrou boletim de ocorrência e apontou uma situação de bala perdida em que a criança teria sido atingida quando estava em uma padaria no bairro do Ligeiro.
Testemunhas teriam dito à mãe do menor que um caçador passava com uma espingarda na mão e de forma inesperada a criança foi atingida na perna.
Os populares socorreram o menino para o Hospital de Trauma de Campina Grande.
A Polícia Civil deve investigar o fato e a criança passava por cirurgia, mas sem risco de morte, na noite deste sábado.","https://www2.pbagora.com.br/noticia/policial/20190203070809/crianca-e-baleada-em-cg-e-policia-investiga-se-disparo-foi-acidental
",1
25,2019-01-24 17:37:57-04:00,"Atingida por disparo, mulher denuncia marido escrevendo com sangue seu nome em maca","['marido', 'maca', 'crime', 'sangue', 'escrevendo', 'delegada', 'filhos', 'mulher', 'disparo', 'atingida', 'elaine', 'evaldo', 'silva', 'hospital', 'tiro', 'davi', 'denuncia']","Após ser gravemente ferida, Elaine Maria Santana, denunciou o marido Evaldo de Andrade Silva escrevendo seu nome na maca do hospital.
O crime aconteceu no norte de Pernambuco, e o próprio autor teria socorrido a mulher.
“No hospital, desesperada, ela tirou o sangue da cabeça e escreveu o nome dele na maca”, afirmou a delegada Bárbara Fort.
“Prendemos Evaldo e Davi em um carro preto, quando eles se preparavam para a fuga.
No veículo, também estavam duas crianças [filhos de Elaine]”, informou o major Fábio Batista, do 2º Batalhão da PM, que participou da prisão.","https://www.midiamax.com.br/brasil/2019/atingida-por-disparo-mulher-denuncia-marido-escrevendo-com-sangue-seu-nome-em-maca/
",1
26,,Jovem é preso por efetuar disparo de espingarda em via pública no interior,"['preso', 'efetuar', 'nascimento', 'tarefa', 'pública', 'éverton', 'espingarda', 'guarnição', 'pai', 'interior', 'disparo', 'viçosa', 'polícia', 'via', 'jovem']","Material apreendido com o suspeito de atirar em via pública FOTO: CortesiaUm jovem identificado como Éverton Gomes do Nascimento, de 21 anos, foi preso após efetuar um disparo de arma de fogo em via pública do município de Atalaia, no Interior de Alagoas, na noite desse domingo (20).
De acordo com a Polícia Militar, uma guarnição da Força Tarefa foi acionada pelo próprio pai do jovem.
Edmilson Alves do nascimento informou que o filho teria efetuado o disparo como forma de fazer uma ameaça no povoado de Ouricuri, daquele município.
Ainda segundo a polícia, ao chegar no local, a guarnição encontrou o autor do disparo e a espingarda calibre 32.
O acusado foi conduzido para o Centro Integrado de Segurança Pública (Cisp) de Viçosa, onde foram realizados os procedimentos cabíveis.","https://gazetaweb.globo.com/portal/noticia/2019/01/jovem-e-preso-por-efetuar-disparo-de-espingarda-em-via-publica-no-interior-_68568.php
",1
27,2019-01-28 10:47:39+00:00,Mulher é presa por disparo de arma de fogo no Paraíso,"['disparos', 'fogo', 'policiais', 'paraíso', 'mulher', 'registro', 'disparo', 'bairro', 'efetuado', 'detida', 'presa', 'arma']","Denunciar Conteúdo Motivo: *Direitos Autorais Spam Mentira Seu Nome: *Seu Email: *Detalhes: *Enviar DenúnciaUma mulher foi detida por volta das 02h46min deste domingo (27), por policiais militares no bairro Paraíso em Chapecó.
A mulher de 27 anos foi detida após efetuar disparos de arma de fogo na Rua Girassol.
A Guarnição do PPT encontrava-se empenhada em ocorrência de homicídio no bairro Paraíso quando ouviu vários estampidos de disparos de arma de fogo nas proximidades.
A mulher confirmou a versão do marido e apresentou a arma, uma pistola calibre 380, da marca TAURUS, número KLS32248 e registro 2814745, sem munições, com o devido registro em seu nome.
Diante dos fatos a mulher de 26 anos e a arma foram encaminhados na Central de Plantão Policial para os procedimentos legais cabíveis.","https://www.chapeco.org/noticias/21766/mulher-e-presa-por-disparo-de-arma-de-fogo-no-paraiso/
",1
28,,Página não encontrada,"['boletim', 'destaques', 'encontrada', 'pronto', 'receber', 'cadastar', 'página', 'email']","Quer receber um boletim com os destaques do dia?
É só cadastar seu e-mail e pronto!","https://www.douradosagora.com.br/noticias/dourados/policiais-sao-recebidos-a-tiros-e-rapaz-morre-no-confronto
",1
29,2019-02-15 07:39:21-03:00,Idoso persegue bandido e acaba morto a tiros e com rosto desfigurado,"['persegue', 'segurança', 'quintafeira', 'fogo', 'morto', 'relatório', 'pública', 'acaba', 'desfigurado', 'rosto', 'idoso', 'antônio', 'vítima', 'tiros', 'bandido', 'silva', 'arma']","Um idoso – identificado como Antônio Joventino da Silva, de 66 anos – foi assassinado com disparos de arma de fogo na noite dessa quinta-feira (14), no bairro de Ipioca, no litoral norte de Maceió.
Segundo informações contidas no relatório oficial do Centro Integrado de Operações em Segurança Pública (Ciosp), a vítima foi baleada no pescoço e morreu no local antes de ter recebido atendimento médico.
Testemunhas informaram que após uma discussão, Antônio se muniu com uma faca e perseguiu um homem, que revidou com um disparo de arma de fogo.
Após ser morto, a vítima ainda teve o rosto desfigurado com a faca.
Testemunhas afirmaram que o idoso era um trabalhador e não possuía qualquer envolvimento com ilícitos.","http://www.alagoas24horas.com.br/1208973/idoso-persegue-bandido-e-acaba-morto-a-tiros-e-com-rosto-desfigurado/
",1
